mean_intensity,std_dev,edge_density,skewness,kurtosis,label
178.94759368209043,78.04525514400662,0.09598770339746647,-0.604044047606833,-1.5054042575637252,dravet
240.15329676154133,19.12467966841914,0.0937748449674034,-1.981467146685476,8.218106277074018,healed
239.68293688608708,16.470614764508245,0.07870913355812931,-1.9109049800759803,5.447586430593869,healthy
182.69891694766164,78.67311509842655,0.0687765723500953,-0.6241241992825518,-1.5079786969421842,dravet
243.03759529394517,16.79984676828148,0.06623845477202756,-2.0436907194139438,5.641000640994912,healed
235.1567355416487,16.90671426279421,0.11447993094518774,-1.3161092320471015,2.903553507999659,healthy
179.90684343979282,78.40153183312296,0.09260358221838584,-0.6229641069452909,-1.5026946016304854,dravet
241.14891292619768,17.245259200264407,0.09025679758308157,-1.6461886172295062,3.7195701767080296,healed
232.35285285285286,17.791721141619174,0.12712712712712712,-1.056153076876123,1.591704757190593,healthy
177.31089913442855,77.27298454675179,0.10408938350114821,-0.6034130536483755,-1.5060244955516258,dravet
238.91197079432374,18.78494509393189,0.10194017546958724,-1.302229289977673,1.793185625494159,healed
236.37857334406007,15.176172627185492,0.09663448645749531,-1.1030554807774313,1.7761610444930902,healthy
180.47735317779566,78.27569244160426,0.08101367658889783,-0.6339865569694123,-1.502476772173611,dravet
241.71068651112898,15.741881016951952,0.07885492089031912,-1.3468045226360394,2.03321934458061,healed
237.14126227652125,16.10221301759466,0.09863345533057742,-1.4562830252650218,3.7100890604079195,healthy
181.28614497485452,78.41801583901369,0.0861660391268859,-0.6333594893464802,-1.4970359339732477,dravet
242.02110376787172,16.483718887759515,0.0834013533794992,-1.716810136276598,4.2783408811290595,healed
237.24162314749472,15.550165889344726,0.09699364855328158,-1.3487031268741951,2.8553112899788173,healthy
181.034834156669,78.21385319588451,0.08698659139026112,-0.6320514442438389,-1.5018237998622175,dravet
241.90028228652082,16.171719870249124,0.08458715596330275,-1.5633615773431464,3.0989128556998766,healed
239.55831265508684,14.282774014405637,0.08386505967151128,-1.7758572024257502,5.302026838091887,healthy
182.63092284060025,78.84427838253903,0.0804236086494151,-0.6392586684380949,-1.5111848711352622,dravet
243.44078636417345,14.87279386097628,0.0772627909724684,-1.9331355051301824,5.435810562816551,healed
239.78154909606522,12.933477115894984,0.07515065579581709,-1.6338598016975736,4.965504315674084,healthy
182.8712188349285,78.78092339526867,0.06905057308283115,-0.6515170349686398,-1.506149180181493,dravet
243.66873449131515,13.705115033685113,0.06696797825830084,-1.7146750699592066,4.699625569878986,healed
237.97453521864364,14.881004598680054,0.10385572139303482,-1.67183415167272,5.057348700644358,healthy
181.54775464781358,78.14837182763515,0.09253076721654883,-0.6393246703059186,-1.5029979626190149,dravet
242.24851073579472,15.625314537015827,0.09073055773762766,-1.7666735630245252,5.001204589417339,healed
237.69017881517883,15.528590372005572,0.10778392028392028,-1.4446865269409104,2.9428194381956283,healthy
181.42697242697244,77.96812852062037,0.0915915915915916,-0.6395776869677143,-1.4938399214619476,dravet
241.93144280644282,16.003834627633292,0.08971471471471472,-1.564797893799099,3.0260664857825983,healed
238.37016973636693,15.130818452255369,0.11755146262188516,-1.6213539292605712,4.216382690931569,healthy
182.1472372697725,78.37340631025376,0.09463705308775731,-0.6462716795803448,-1.493003912843764,dravet
242.62500902853014,15.411722521793575,0.09214517876489707,-1.7308266604419331,4.372676692003632,healed
239.7610377484327,14.33815723810779,0.06059090302787782,-1.898314667320873,8.62256362845656,healthy
183.34620514872617,79.1081101647764,0.05702280912364946,-0.6549144384079364,-1.494394314670369,dravet
243.89965986394557,14.244135426271772,0.05318794184340403,-2.085904817305378,9.504164035254567,healed
238.83724140539314,16.92792913891246,0.12856926742558905,-2.418942767218864,13.035473863212214,healthy
182.1148784085322,78.52558803427881,0.10538557543209409,-0.6364951981342866,-1.4962818712477106,dravet
242.57616958511403,16.462899904775927,0.10478045459702734,-2.2465980746920433,9.76136517475929,healed
234.55256005435868,20.451188583897153,0.18939605899516368,-1.8047968626214628,6.1871500351971065,healthy
178.5342539669851,76.92119937884135,0.15863943403013708,-0.5891094572917442,-1.5066957911879906,dravet
239.00363723570086,20.715145610027758,0.15708061872976536,-1.941721307582838,6.587855522270152,healed
232.73137462710002,21.526741031971156,0.19516407599309155,-1.497212771239138,3.8157251549274074,healthy
177.64264405715184,78.12325014689632,0.1427814413565709,-0.5706015607359112,-1.5171212504417753,dravet
239.15860025121682,21.211259215197636,0.1426833097817554,-1.8249355500922257,5.047669097520833,healed
236.54897143414254,19.07080767908568,0.1982840986643268,-1.8013956206950212,5.030588371536862,healthy
180.81349322413962,78.49226239060292,0.14692405186701765,-0.6170972827594264,-1.4973083531539992,dravet
241.42589451106562,18.303803464185233,0.14641708101784148,-1.9543386054406828,5.605064400266601,healed
231.72672820109977,23.630096686662526,0.24946975648075412,-2.044337348089167,6.911366710867021,healthy
176.22205420267085,76.9333923754474,0.1951885310290652,-0.5552237473948022,-1.5293971999479263,dravet
237.17173998428908,23.604259344188165,0.19520816967792615,-2.1854967633425892,7.534246856321882,healed
230.16023637820513,25.09242900505275,0.2575120192307692,-1.6145711118657513,3.9826503262517274,healthy
175.22217548076924,76.54833095626815,0.20398637820512822,-0.5413335880185783,-1.5115704988724032,dravet
236.0036858974359,24.594017393308587,0.20779246794871795,-1.8034741565684984,4.682766972806843,healed
230.8738038277512,24.715464998504437,0.2463317384370016,-1.5139266564986729,2.90498333546501,healthy
175.40510366826157,76.87409992126972,0.20243221690590113,-0.5216189517432127,-1.5278717748981945,dravet
236.56909888357256,24.574635082928936,0.20348883572567783,-1.656634057660421,3.0350781254130714,healed
230.85930455191155,26.03860331675356,0.21944290037675251,-2.0936435144722623,7.290949177158289,healthy
176.04547794041957,77.27789108485365,0.1785971630329607,-0.5375200392054001,-1.5155921676743342,dravet
236.583781112964,25.663474580567208,0.18045004426327382,-2.182929624252141,7.303408812389669,healed
237.00648878107944,18.759338307725802,0.16407923994340004,-2.5554695200962954,12.534601123985661,healthy
180.8765514453204,78.72437391754764,0.12961390741863757,-0.6202090414879383,-1.506514727757634,dravet
241.74265211239134,17.945150751585416,0.13020012128562766,-2.4282349755470194,10.687767234747593,healed
240.74789081885856,17.451839843226782,0.14662255307416597,-1.650473773521542,2.5849680805050976,healthy
181.78924731182795,77.18568322001062,0.15070306038047973,-0.5927000575305492,-1.5230554940793182,dravet
241.83777226357873,18.064838534776197,0.14044665012406948,-1.5834322881925107,2.283487365807378,healed
237.91352278294954,16.947092307044702,0.0780560999510044,-1.543300751944221,4.849477425247344,healthy
182.03463375796179,79.00812956058101,0.06256124448799608,-0.6361771811215061,-1.4901947255613872,dravet
242.8045994610485,16.056919430529327,0.06047893189612935,-1.6978180219463384,4.9838001683823565,healed
233.52864830642608,20.544587930074528,0.19823180934292045,-1.2667141710247942,1.6654034427656255,healthy
178.01510423732645,77.74190490690918,0.15441143218920997,-0.5803570756426758,-1.5114840556490114,dravet
239.35802469135803,20.22038450786341,0.15368787591009814,-1.5395071893973837,2.3740035731148623,healed
234.25870588235293,18.438837228124214,0.16723529411764707,-1.4381114403906792,3.838158866036859,healthy
179.1365,77.36416169525023,0.13491176470588234,-0.6248550654253529,-1.4819207900270046,dravet
239.74388235294117,18.286446063497905,0.13479411764705881,-1.4630375726736,2.9547773052765036,healed
231.51469956897293,23.608100918677625,0.20461765665516116,-2.197903160624698,8.945872088161744,healthy
176.568577954081,77.90601901703083,0.15293733793553482,-0.5591243648889174,-1.5296075392400779,dravet
237.97809661188674,23.316679697451605,0.15794309068741091,-2.4545341939465546,10.556570261517267,healed
239.99118745725258,17.5579177829158,0.12066607039511759,-1.752795581995384,3.3754699602680915,healthy
181.76674383122008,77.26845392286705,0.1221392118693113,-0.6030539923208275,-1.5137538444679994,dravet
241.70395117588257,18.030820630853654,0.11209028252748987,-1.6773011905998365,2.903121426084428,healed
234.9351505773122,23.481729164927216,0.1902273538864421,-2.2202289885604287,6.849196133922259,healthy
178.58858469229853,77.66971964665969,0.15302940126175454,-0.5503619637261828,-1.5388704205228612,dravet
239.06850374955363,23.244487748715187,0.15706463516248065,-2.2739562488326355,7.0423725232583685,healed
233.2326178524032,19.73129707029918,0.10611043794356932,-1.257337466746693,2.4915296211548945,healthy
178.64566383936298,77.7830552402853,0.0789337026138134,-0.6072879818969596,-1.488825177194084,dravet
239.5726443944377,19.426359251601443,0.07743350066355087,-1.5739231552277466,3.4629302701343283,healed
236.58326503432025,17.390982536151423,0.07873168732711812,-1.7111868524803704,5.597228983356194,healthy
180.65771949595327,77.80098016861228,0.06510603421780556,-0.6287971578141123,-1.493016327399403,dravet
241.13036574121503,17.48682121064602,0.0625960454871427,-1.8472279983399,6.069948816935884,healed
236.3024980291683,17.750642331488336,0.09713736696886086,-1.732635100561619,5.049948798760882,healthy
180.7546560898699,78.23971804020397,0.07437426093811589,-0.634550882260969,-1.4894030535127434,dravet
241.39032321639732,17.117390804911178,0.07343811588490343,-1.8415553936369384,5.523853358485779,healed
235.9356140143919,16.984402069661463,0.09302819393653415,-1.6318268154177753,6.829023125220191,healthy
180.6789902088003,78.32977632828127,0.07000117966261649,-0.6394083367564046,-1.4851189097018498,dravet
241.4437418898195,16.748966471003275,0.06834965199952814,-1.7917865816887848,6.736931244428151,healed
243.04538637619385,10.107276330944858,0.05174610692015381,-2.4208445782281296,16.68572108773282,healthy
185.80232964604264,80.08585757064283,0.04539765231216806,-0.6775263847233088,-1.501038459796867,dravet
246.3985544016328,10.344985775730665,0.04008660058861337,-2.196097579805142,13.645630381725137,healed
